,product_name,price,seller,location,number_sold,rating,link
138,Perak Batangan 10 Oz 311 gr RCM Silver Bar nadir gram dirham koin coin,5346570,GOLD DINAR,Jakarta Timur,100,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AUposrRHsnDUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUSzXr7-e3Voke7YNQJWGr32M31YfH1uszMoUQsuG1sB6gcP6euVbg_uFz_B_oRVprIeNQ7VB13g-9fBjrSy7H3Nug9-W6JYaHcW2zsgEHfOy6Voe8Ay7_VCB1S221O1FP3Fhr7Pa1JuJ8VgxypoMHAPVoco21BxgeOBmP32Z61hsUiFiPcBWgZUEH_yN6_UdHAHfHmFiyRCsUst7HAnDUSC5rfB7q3YXUsthHaFiy3hSUstiy3h79fWB89P5rMzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUstRHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstd6_eXo_Ja6ZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32jqj7a1MWo8jjF_VP6q17a_9z6zO-t33jhqV2Je_uHuJgD_S2u8VjazMBquOVR_SB-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8VxE192vuVtdgjx6Hc-y8AxgHjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BN_M2zP1OkZ9xoqMrp_M20H1OJ3_-vuVB2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_uzSP1OE_9xvucPd_jz0H7N1u_-ouco2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6s1fHsKDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMW5q3dKrcuay3DKQRtibm-FrMBsguYiq3ei6seFHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsUpHsjh6_jfH_UhoAnfo_1Obm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sJFH_1X6AnaopeFosHF6AHhomFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdaHpJh6AypoAUFoAH7HpUdHR7?pub_id=0&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fgold-dinar%2Fperak-batangan-10-oz-311-gr-rcm-silver-bar-nadir-gram-dirham-koin-coin%3FextParam%3Divf%253Dfalse%26src%3Dtopads&management_type=1&pub_unit=0&keywords=perak+1oz&dv=desktop&ob=23&src=search&page=7&pub_domain=0&is_search=1
139,Koin Perak Canadian Lucky Dragon High Relief 2020 1 oz Silver Coin,875000,Bullion Enthusiast,Tangerang Selatan,6,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jfH_j7HArFbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnposnDUMoFyaUEH_nFHmFircYpq9z2Qfdi6sJ7bm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sJhH_JXo_naoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo1pea_M2gHjNk3_-6qBja_M2gHjNk3_o-q9P23_oZ8uKp_Mhg3J2ky1o-ojBke3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_s-o8B2I192oqBV73_--8BBNHACqz7g2_VPcq7OJqRzouO1p_BzcqBB9ZMhqzJJpZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzcgjNJ__u6QSKdypoZPcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjON_uH781Y1Z_C68MWR_32uHJN1yRx681BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qj7O_BH7H1N1Z_VoqjjF_1zu8jOEZ9B-QsnYUiFiyfhOrRzBrBY2gVYfHiUEHpjNoaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHsrf6ZUDUsep6_yibmUp6AHpUB7DUMVDPcuaQMV7guY0g9BRQR-jUstiqfY2QiCFg9-xqaC58iUDUMPaQRuF9Ro7rMV7g3PNUs2QHZFa9ZFirI-2yfuwyMBjUsthHAnFbm-SQfVD9fBjUstabm-0HMWwgcBpPcVXyfuwrfo5rM1i6snXHsHa6_JN6_yhHsJ7HAyOo_1DUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEH_UfHZdaHpnN6_rOo_J7opyObm-hP3ua8uYag3hay3N09RosQR-BUstFbsJf6_ehosJd6_eNHseOHsnOwe?management_type=1&dv=desktop&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fbullion-enthusiast%2Fkoin-perak-canadian-lucky-dragon-high-relief-2020-1-oz-silver-coin%3FextParam%3Divf%253Dtrue%26src%3Dtopads&is_search=1&page=7&pub_id=0&src=search&pub_unit=0&pub_domain=0&keywords=perak+1oz&ob=23
140,Koin Perak Langka Kookaburra 2015 1 oz Silver coin not nadir dirham gr,709000,GOLD DINAR,Jakarta Timur,10,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AJN6AeO6AJDUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUSzXr7-e3Voke7YNQJWGr32M31YfH1uszMoUQsuG1sB6gcP6euVbg_uFz_B_oRVprIeNQ7VB13g-9fBjrSy7H3Nug9-W6JYaHcW2zsgEHfOy6Voe8Ay7_VCB1S221O1FP3Fhr7Pa1JuJ8VgxypoMHAPVoco21BxgeOBmP32Z61hsUiFiPcBWgZUEH_yN6_UdHAHfHmFiyRCsUst7HAnDUSC5rfB7q3YXUsthoZFiy3hSUstiy3h79fWB89P5rMzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUstRHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstdH_rX6AnfoseDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkgc2oHB-0_92-HJh9_MBoHjO7_jPZqVB2H3xqzJJO_VzcQJNEu9xgHjg23BPzP7NNZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRxy8BVE_Ozq6cgU_sCi3IKd3_--q1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81Nk19uo8MH7_uzg81OEgR2vuJJO_uzsq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81Y1z9uozJ7F_jzCH1Ok39PouVJ7_1zuq3gzv_7ibm-sQIupPcua9fBj9RyaUstpoArhHZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHsrf6ZUDUsep6_yibmUp6AHpUB7DUMVDPcuaQMV7guY0g9BRQR-jUstiqfY2QiCFg9-xqaC58iUDUSCaq3oB9f-2gmUEoAnFbm-SQfVD9fBjUstabm-0HMWwgcBpPcVXyfuwrfo5rM1i6snXHsHa6_JN6_yhHsJ7HAyOo_1DUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUE6_JabsKNHpHa6AUpHA1FosrDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXH_jao_eFop1dosnd6_UhoI7?pub_id=0&keywords=perak+1oz&management_type=1&is_search=1&t=desktop&ob=23&dv=desktop&src=search&page=7&r=https%3A%2F%2Fwww.tokopedia.com%2Fgold-dinar%2Fkoin-perak-langka-kookaburra-2015-1-oz-silver-coin-not-nadir-dirham-gr%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&pub_domain=0
141,Koin Perak / Silver Coin Panda 1 Oz (31.1 gram)-Fine Silver 999 (2015),750000,Fine Gold Gallery,Jakarta Utara,2,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6_Ua6_jaoA1DUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUSzXr7-e3Voke7YNQJWGr32M31YfH1uszMoUQsuG1sB6gcP6euVbg_uFz_B_oRVprIeNQ7VB13g-9fBjrSy7H3Nug9-W6JYaHcW2zsgEHfOy6Voe8Ay7_VCB1S221O1FP3Fhr7Pa1JuJ8VgxypoMHAPVoco21BxgeOBmP32Z61hsUiFiPcBWgZUEH_yN6_UdHAHfHmFiyRCsUstRHAnDUSC5rfB7q3YXUsthoaFiy3hSUstiy3h79fWB89P5rMzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUstRHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstdo_yXHA1dHZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32jqj7a1MWo8jjF_VP6q17a_9z6zO-t33jhqV2Je_uHuJgD_S2u8VjazMBquOVR_SB-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8VxE192vuVtdgjx6Hc-y8AxgHjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BN_S2SP1YJ__u6zcHh_Bzs8jYJgRx6qBB2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_1zzP1Nk1_oozJJh_jzoP7OJ_92681tNUiFiyfhOrRzBrBY2gVYfHiUEHpjNoaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHsrf6ZUDUsep6_yibmUp6AHpUB7DUMVDPcuaQMV7guY0g9BRQR-jUstiqfY2QiCFg9-xqaC58iUDUSCaq3oB9f-2gmUEopnFbm-SQfVD9fBjUstabm-0HMWwgcBpPcVXyfuwrfo5rM1i6snXHsHa6_JN6_yhHsJ7HAyOo_1DUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUE6_nRbsn76_KOoAydHpHO6_UDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAeNH_Hho_UR6AHa6AKRHpoY?r=https%3A%2F%2Fwww.tokopedia.com%2Ffinegoldgallery%2Fkoin-perak-silver-coin-panda-1-oz-31-1-gram-fine-silver-999-2015%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=perak+1oz&dv=desktop&management_type=2&pub_id=0&page=7&ob=23&is_search=1&pub_unit=0&src=search&pub_domain=0&t=desktop
142,Koin Perak 2023 Mother and Baby Kangaroo 2 oz Silver Piedfort Coin,1100000,Bullion Enthusiast,Tangerang Selatan,1,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jNo_1Fo_Jpbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnposnDUMoFyaUE6A1Fbm-FQRo2PcB5QiUEH_KDUMVDgaUEUMVDPVY0g9BRQR-j9fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QoAHNoB7DUMNwyfVXgcBjy9zB9fVjraUEopHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEH_n7HidpH_UObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMzk__-Zq7OEZ_CHu7N2__-oPJNI1Mxgq_Vt3jzCo1h1zMh68Bud3_-cqu2919P681BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9Pd3I2z8jY13sxMZJdFyBxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9B68jBO_BzSo1N1gRx68BJh_S2SHJN_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk__ooepeO_320H7Nke_-68BjO_jzzq3gzv_7ibm-sQIupPcua9fBj9RyaUstp6_jRbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaopyNUiFioAHNoiUDUsHdHpHi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-0QfBXUICBrMV0UcYEUiFigR-5P9CwrRzay9zBgRji6BDhbA-Pbm-FrMBsguYiq3ei6sKOHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsUpHsjh6_jfH_UhoAnfo_1Obm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sJhHsjXopHdH_UaHsjpHsJfHaFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdF6AURo_Hh6ArdHsyOHsUNoI7?t=desktop&dv=desktop&pub_domain=0&keywords=perak+1oz&src=search&page=7&r=https%3A%2F%2Fwww.tokopedia.com%2Fbullion-enthusiast%2Fkoin-perak-2023-mother-and-baby-kangaroo-2-oz-silver-piedfort-coin%3FextParam%3Divf%253Dtrue%26src%3Dtopads&pub_unit=0&is_search=1&management_type=1&pub_id=0&ob=23
143,Koin Perak Australia Lunar Pig 2019 1 oz Silver Coin Batangan Dirham,749000,GOLD DINAR,Jakarta Timur,9,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_Up6_HFos1Fbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnposnDUMoFyaUEoAnFbm-FQRo2PcB5QiUEH_jDUMVDgaUEUMVDPVY0g9BRQR-j9fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QoAHNoB7DUMNwyfVXgcBjy9zB9fVjraUEopHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUE6AHRbsJNomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_oHqj1F_32SH1NEz_CoqMrh_S2VHJO2Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1jp3926qO2J_9B6epVk3326qjh11MWgu7B73uPzP7Y_HIxqucHh_uP6qVBWuMWozco2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p_uydHJOEqp-MZIxEgJrh6cgI_MB-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBBE_c2sH1NJu9x6zcPR_7zu8jO1u3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9BvucoO_Ozo8jYJe_uoqjOd_BzV8JNku3BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEHpeRH_JDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMW5q3dKrcuay3DKQRtibm-FrMBsguYiq3ei6seFHmFigfYxQVY2gmUEHiFiqp-09fz2rRzxQMoB9RosQR-BUstFbsUpHsjh6_jfH_UhoAnfo_1Obm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sKR6ZdRHsUF6Ay7oAJhosjDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAyho_jfopHFH_URoArhH_17we?keywords=perak+1oz&pub_id=0&pub_unit=0&pub_domain=0&management_type=1&dv=desktop&src=search&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fgold-dinar%2Fkoin-perak-australia-lunar-pig-2019-1-oz-silver-coin-batangan-dirham%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=7&is_search=1&ob=23
144,Koin Perak 2015 Australia Kookaburra 1oz Silver Coin,815000,Logam Dunia,Jakarta Pusat,8,5.0,https://www.tokopedia.com/logamdunia/koin-perak-2015-australia-kookaburra-1oz-silver-coin?extParam=ivf%3Dfalse%26src%3Dsearch
145,Koin Perak 2018 Tuvalu BLACK PANTHER 1oz Silver Coin,1550000,Logam Dunia,Jakarta Pusat,3,5.0,https://www.tokopedia.com/logamdunia/koin-perak-2018-tuvalu-black-panther-1oz-silver-coin?extParam=ivf%3Dfalse%26src%3Dsearch
146,Perak Batangan Nadir - Silver Nadir Turki 100 gram,1950000,shelinlurashop,Tangerang Selatan,500,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6_nfoAHOHAKDUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUSzXr7-e3Voke7YNQJWGr32M31YfH1uszMoUQsuG1sB6gcP6euVbg_uFz_B_oRVprIeNQ7VB13g-9fBjrSy7H3Nug9-W6JYaHcW2zsgEHfOy6Voe8Ay7_VCB1S221O1FP3Fhr7Pa1JuJ8VgxypoMHAPVoco21BxgeOBmP32Z61hsUiFiPcBWgZUEH_yN6_UdHAHfHmFiyRCsUstRo_nDUSC5rfB7q3YXUstaomFiy3hSUstirI-5gIusPVY7QOYFrMYjP3o7UiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6srpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sepHmddHsyho_JpHpnOHA1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_7H78jOE_92o8jOE_92o8jOE_92o8jB2_JoGqMzUZMgsHBgtyfO6Q7BkQfBouJuO_S2gHJNEe_VvzcPN_92u81Y113BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_s-o8B2I192oqBV73_--8BBNHACqz7g2_VPcq7OJqRzouO1p_BzcqBB9ZMhqzJJpZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzcgjNJ__u6QSKd3_--q1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1NJ_9PHqMPN_M2VH1O1_92ozVuR_BoG6ZUDUMoDP9o7g9-wq3zwPsUi6sUOoprhbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaopyNUiFioAHNoiUDUsHdHpHi9ZFirI-2yfuwyMBjUstRo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEH_epoidNHAjd6_JRopyfHpKRbm-hP3ua8uYag3hay3N09RosQR-BUstFbsUN6AKp6AHdHsy7HpHO697?management_type=1&src=search&t=desktop&pub_unit=0&pub_domain=0&dv=desktop&is_search=1&pub_id=0&page=7&r=https%3A%2F%2Fwww.tokopedia.com%2Fkudungturki%2Fperak-batangan-nadir-silver-nadir-turki-100-gram%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=perak+1oz&ob=23
147,Perak 1 oz Australian Dragon Coin Bar 2023,600000,Bullion Enthusiast,Tangerang Selatan,8,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jdoAKfosjdbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-7QSom1Vx_qjov83hbZSVkgBBvPsVVy7gsZcdOZBUN_MzS_jVzZf1OrJ1N1pPhrRC763YCguVMZuY2gI-foAVXu3uaQ_xvrsC0q1yf8soW3Ax_1IKfoJhegu-EquouHIuDH9oIrBCVzIx3y3HpgsnRz_zsqu-y31ogeSuk1sBHyaUDUSz2Q31i6sJf6_ja6AnposnDUMoFyaUE6_nFbm-FQRo2PcB5QiUEHs1DUMVDgaUEUSCaQfzOyRzwPcYwrI-5gIusPmUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUstRHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUst7HAUX6AyR6AJhH_KfHAyR6ZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo8jOO_92o8jOE_92o8jOE_92o8jOE_3BHe72kgJxGgMHauMxsQ1N5Z325q1OAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1jp3926qO2J_9B6epVk3326qjh11MWgu7B73uPzP7Y_HIxqucHh_uP6qVBWuMWozco2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p_uydHJOEqp-MZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-HJOJZ9uvzVjp_7zV8JO1gp-ozVjp_OoG6ZUDUMoDP9o7g9-wq3zwPsUi6sHN6_rDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsURosjibmU7HpjfUiFiHpKpHa-Pbm-SrMYOrVYpPI-xPcuS8ZUE3pJDHB7DUSCaq3oB9f-2gmUE6_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sJpHp1X6AJfH_1fo_jhoAnNHaFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdaosjNoprFoAKhosj7HpJhwe?pub_unit=0&management_type=1&pub_id=0&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fbullion-enthusiast%2Fperak-1-oz-australian-dragon-coin-bar-2023%3FextParam%3Divf%253Dtrue%26src%3Dtopads&t=desktop&page=7&src=search&keywords=perak+1oz&is_search=1&pub_domain=0
